id,host_id,host_name,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
24003503,135487531,Rogier & Nicole,"We are a couple from Amsterdam and we love to travel. A few years ago we've hosted a wintersport chalet in Austria. We liked it so much that we wanted to open our own B&B. What started out with the idea of a small cabin in the backyard, became much bigger when we got the opportunity of opening the Amsterdam Farm Lodge at the urban farming project of NoordOogst. The Amsterdam Farm Lodge is a project for 10 years and it consists of 7 holiday apartments. Let the adventure begin....",within an hour,100%,100%,"['email', 'phone', 'work_email']",Noord-West,Entire rental unit,Entire home/apt,8,1 bath,7,$159.00 ,93,4.84,4.87,4.8,4.94,4.88,4.51,4.65
677310941849601984,392612251,Patricia,,within a day,100%,100%,"['email', 'phone']",Osdorp,Entire condo,Entire home/apt,2,1 bath,1,$170.00 ,20,5,4.95,4.95,4.95,5,4.75,4.6
21093374,30201828,Marcus,,N/A,N/A,80%,"['email', 'phone']",Oud-Noord,Entire home,Entire home/apt,4,2.5 baths,3,$283.00 ,26,4.81,4.85,4.69,4.54,4.77,4.54,4.62
718153508419542090,479922616,Aline Barbara,,within an hour,100%,100%,"['email', 'phone']",Oud-Noord,Private room in bed and breakfast,Private room,4,1 shared bath,3,$203.00 ,3,5,5,5,5,5,4.67,5
659142377494090020,364305280,Arnold,"Hi! My name is Arnold. I'am an entrepreneur in Amsterdam and live along of the most beautiful canals. My company Shortstays Amsterdam is taking care of the total management of our B&B's and Shortstay-apartments. We feel the responsibility to make sure our guests have a great stay. The most appreciated service, besides great and very clean locations, crisp clean linnen & towels,  is our quick direct response all received messages.",within an hour,100%,100%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1 bath,1,$75.00 ,14,4.79,4.93,4.43,4.93,5,4.79,4.64
14600623,90582651,Arthur,I am a real traveler both private and professionally. I like to to meet new people see new places s and to have new experiences. Renting out my place while I am away will be one of those new things.,within an hour,100%,100%,"['email', 'phone', 'work_email']",Bos en Lommer,Entire condo,Entire home/apt,2,1.5 baths,1,$175.00 ,28,4.93,4.96,4.93,4.93,4.93,4.36,4.86
709304144069026738,30337563,Jake,"Young writer from New Zealand. Working in an Advertising agency in Amsterdam. 

Occasionally funny. ",within a day,70%,17%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,4,1 bath,2,$288.00 ,6,4.83,4.83,4.67,5,4.67,5,4.5
26936908,42286632,Frouke,My name is Frouke. I am married to Sake. We are  pensionados and enjoy life very much. We like travelling. We enjoy sharing our apartment with people who like to visit Amsterdam for a holiday or for a congress in the RAI,within a few hours,100%,100%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.5 baths,1,$179.00 ,28,5,5,4.96,5,4.96,5,4.79
942584521734139907,689016,Cindy,"Hello! I have been a Airbnb host since the early days at my previous appartement. Now I moved to a small cottage and after doing construction and remodelling I can finally host again! I hope to welcome as many interesting and lovely guests at my new casa, hope to see you soon!",within a few hours,100%,77%,"['email', 'phone']",Noord-West,Private room in home,Private room,1,1.5 shared baths,1,$84.00 ,9,5,4.78,5,5,5,4.78,4.78
21979569,160470419,Joshua,"My name is Joshua. I speak Italian, English and German. I live my whole life in Amsterdam. I like to make your stay as comfortable as possible. Hopefully you will love Amsterdam like i do.",within an hour,100%,100%,"['email', 'phone']",Bos en Lommer,Private room in rental unit,Private room,2,1.5 shared baths,1,$85.00 ,438,4.78,4.86,4.67,4.86,4.88,4.58,4.67
747827076820297531,18624637,Frederic,"Dear guest, we are Frederic (32, NL) and Emma (28, NZ). We live in Amsterdam and are very pleased to be able to let guests stay in our apartment when they are visiting Amsterdam. We are looking forward to welcome you and make your stay as pleasant as possible. ",within a day,50%,60%,"['email', 'phone']",Bos en Lommer,Entire condo,Entire home/apt,2,1 bath,1,$212.00 ,5,4.4,4.6,4,5,5,4.6,4
776115707007766833,117277412,Roos,,within a day,80%,36%,"['email', 'phone']",Zuid,Entire rental unit,Entire home/apt,2,1 bath,1,$257.00 ,6,4.83,5,4.83,4.83,5,5,4.83
52947886,3997123,Minne,"I 'm born in and raised in Amsterdam.
Spent my first 20 years in the East and whent to high school in the South. Spent the second 20 years in the West of amsterdam. And planning to spent at least another 20 years in the North of Amsterdam. Love to share my knowledge where I can",within an hour,100%,100%,"['email', 'phone']",Noord-West,Private room,Private room,2,1.5 baths,1,$95.00 ,8,5,5,5,4.75,5,4.88,4.88
7449504,39015245,Sophie,"Hallo!  We would love to share our apartment with travellers from all over the world so they can explore Amsterdam like we are still doing. There is so much to do and see! 
We love to travel our self and love the airBnB concept of meeting locals and see how they live.",within a day,100%,33%,"['email', 'phone']",Bos en Lommer,Entire rental unit,Entire home/apt,2,1.5 baths,1,$66.00 ,35,4.83,4.97,4.83,4.94,4.97,4.41,4.59
659223111507286010,26588608,Crissy,,within a few hours,100%,73%,"['email', 'phone']",Slotervaart,Entire condo,Entire home/apt,2,1.5 baths,1,$189.00 ,11,5,4.91,5,4.91,5,4.45,4.82
960731243492857130,47828975,Celeste,Girl that loves to travel and explore new places,within a day,100%,100%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire home,Entire home/apt,2,1 bath,1,$300.00 ,2,5,5,5,5,5,5,4.5
771520673940892103,151414609,M,,within an hour,94%,99%,"['email', 'phone']",Bijlmer-Oost,Private room in home,Private room,2,1.5 shared baths,1,$62.00 ,33,4.73,4.79,4.64,4.85,4.91,4.45,4.45
30461243,228692066,Charline,"Photographer from Amsterdam, sharing a superb apartment with Airbnb guest. 
Meeting people from different parts of the world is a joy of life.

You will have your own private room, in a shared apartment with your host and her dog. ",within an hour,100%,100%,"['email', 'phone']",Zuid,Private room in condo,Private room,2,2 baths,1,$206.00 ,161,4.94,4.94,4.92,4.94,4.94,4.94,4.83
1013970996473484688,25753369,Goda,,within a day,60%,43%,"['email', 'phone']",Bos en Lommer,Entire rental unit,Entire home/apt,3,1 bath,2,$250.00 ,2,5,5,5,5,5,5,5
777229737250688149,11924908,Leah,,N/A,N/A,100%,"['email', 'phone']",Noord-West,Entire home,Entire home/apt,4,2 baths,2,$214.00 ,4,4.75,5,5,4.25,5,4.5,4.25
874340,4615590,Marta,"My name is Marta and I am a Portuguese living in Amsterdam for over 30 years. I love this city and I love my roots and when you meet me you will notice that I am a true mix of different cultures. I love to meet people and host in my home. I organize events and trips to Portugal and I host dinners in my house as a chef. 
My true passion is sailing and my children and grandchildren. I'm a creative spirit and am always finding something new to do. My house is often stage of my projects. 

I love having guests in my house. I do everything to make them feel comfortable and will help with anything you need. At check in I will try to help you with your plans and will provide maps and vouchers for you to use. 
Most of the time I am around to help you with any questions or issues you might have but am always reachable by phone or message.",within an hour,100%,100%,"['email', 'phone']",Noord-West,Private room in bed and breakfast,Private room,2,1.5 shared baths,2,$108.00 ,335,4.58,4.62,4.57,4.72,4.84,4.17,4.49
43995217,52032421,Willem,,within a few hours,100%,98%,"['email', 'phone']",Noord-West,Private room in home,Private room,4,1 private bath,3,$130.00 ,53,4.98,4.98,4.96,4.96,5,4.75,4.85
984001049884298450,262559961,Kl,,within an hour,100%,100%,"['email', 'phone']",Geuzenveld - Slotermeer,Entire rental unit,Entire home/apt,4,1 bath,2,$176.00 ,2,4.5,5,4.5,5,5,4.5,4
38082061,258734241,Myrthe,"I am a true Amsterdammer; born and raised. I am in love with my beautiful city, and therefor I have the B&B. To show others what an amazing city this is.",within an hour,100%,100%,"['email', 'phone']",Watergraafsmeer,Private room in bed and breakfast,Private room,4,1 private bath,2,$215.00 ,114,4.72,4.83,4.68,4.91,4.96,4.59,4.46
1037469330865410353,462655634,Akiva,,N/A,N/A,N/A,['phone'],Buitenveldert - Zuidas,Entire rental unit,Entire home/apt,2,1 bath,2,,0,,,,,,,
42446188,228208519,Eric,"Born in Copenhagen, architecture and design are my life. I regularly work with major Nordic design studios and during one of my trips I stopped off in Barcelona: I was captivated by its architecture, culture and Mediterranean colour. Such was the impact the city had on me that I decided to stay and carry on my latest project: Eric Vökel Boutique Apartments. 

Each of the apartments has been personally designed and decorated by me as if they might become my own home.

Welcome home!

Eric, 
Arquitect and designer",within an hour,100%,99%,['phone'],Centrum-Oost,Entire rental unit,Entire home/apt,4,1 bath,2,$272.00 ,236,4.83,4.76,4.87,4.8,4.87,4.89,4.57
622218188044036444,458024430,Casper,"Welcome to our apartment, we would love to welcome you in Amsterdam!",within an hour,100%,100%,['phone'],Zuid,Entire condo,Entire home/apt,2,1 bath,1,$249.00 ,13,4.85,4.85,4.69,4.85,4.69,4.46,4.08
27024242,6305400,Erik,I love my city because it is a unique city.  Hope all visitors like it as much as I do.,within an hour,100%,78%,"['email', 'phone']",Zuid,Private room in bed and breakfast,Private room,4,1 private bath,4,$246.00 ,94,4.83,4.91,4.81,4.99,5,4.9,4.57
13289822,4673073,Tamara,"Hello,
We live in a beautiful residential area of Amsterdam. We love traveling and meeting new people.
",a few days or more,0%,46%,"['email', 'phone']",Gaasperdam - Driemond,Private room in home,Private room,4,1 shared bath,3,$106.00 ,68,4.79,4.79,4.88,4.82,4.9,4.6,4.54
33568150,87059310,Sjouk,,N/A,N/A,75%,"['email', 'phone']",Noord-West,Houseboat,Entire home/apt,2,1 bath,1,$175.00 ,19,4.89,5,4.89,5,4.89,4.84,4.79
21353774,135487531,Rogier & Nicole,"We are a couple from Amsterdam and we love to travel. A few years ago we've hosted a wintersport chalet in Austria. We liked it so much that we wanted to open our own B&B. What started out with the idea of a small cabin in the backyard, became much bigger when we got the opportunity of opening the Amsterdam Farm Lodge at the urban farming project of NoordOogst. The Amsterdam Farm Lodge is a project for 10 years and it consists of 7 holiday apartments. Let the adventure begin....",within an hour,100%,100%,"['email', 'phone', 'work_email']",Noord-West,Entire rental unit,Entire home/apt,6,1 bath,6,$162.00 ,90,4.77,4.88,4.74,4.9,4.88,4.45,4.64
957298754455010683,222603555,Imran,"Hello!

My name is Imran and I'm a property developer/entrepreneur who loves to meet people and travel the world. Over the last few years, my property development journey led me to many different corners of the world and become an Airbnb frequent User. 

Best,

Imran",within an hour,100%,90%,"['email', 'phone', 'work_email']",IJburg - Zeeburgereiland,Entire rental unit,Entire home/apt,5,1.5 baths,4,$201.00 ,7,5,5,4.86,5,5,4.86,5
21002581,135487531,Rogier & Nicole,"We are a couple from Amsterdam and we love to travel. A few years ago we've hosted a wintersport chalet in Austria. We liked it so much that we wanted to open our own B&B. What started out with the idea of a small cabin in the backyard, became much bigger when we got the opportunity of opening the Amsterdam Farm Lodge at the urban farming project of NoordOogst. The Amsterdam Farm Lodge is a project for 10 years and it consists of 7 holiday apartments. Let the adventure begin....",within an hour,100%,100%,"['email', 'phone', 'work_email']",Noord-West,Entire rental unit,Entire home/apt,6,1 bath,5,$144.00 ,69,4.84,4.86,4.84,4.94,4.94,4.39,4.64
33129141,52650619,Rental Valley,"Hi! 

We are the Rental Valley team, the hosts of this accommodation. We manage properties for homeowners within Europe. We are constantly improving and developing our procedures that enable guests to explore the area from an authentic and safe homebase without any hassle.

It is our top priority to make sure our properties are always sanitized, cleaned, and disinfected prior to guest check in. During this time we are committed to ensuring our guests feel confident in their stay and would like to inform you that our housekeeping checklists meet cleaning standards. Please reach out with any questions regarding COVID-19 and your stay.

We will contact you directly from our Rental Ninja system with further details about your check-in and stay, keep an eye on those emails!

If you have any questions, do not hesitate to contact us.

See you soon!
Team Rental Valley",within an hour,100%,93%,['phone'],Bos en Lommer,Entire rental unit,Entire home/apt,2,1 bath,1,$200.00 ,96,5,4.97,4.99,4.95,4.97,4.73,4.77
13428614,5104764,Thijs,"Hi, I'm Thijs from the Netherlands, but have been living abroad for the past 10 years. Moved back to Amsterdam in March 2016. 

I love to travel and always prefer airbnb over hotels. I've been in the corporate world for 10 years, but I quit my job to set up my own online business. 

I'm looking forward to having you as a guest, or staying at your place and being the guest myself :)",within a few hours,100%,100%,"['email', 'phone']",Bos en Lommer,Entire rental unit,Entire home/apt,3,1.5 baths,2,$184.00 ,45,5,5,5,4.98,5,4.73,4.84
723015302247000699,145468170,Ellen,,within a few hours,100%,88%,"['email', 'phone']",Bos en Lommer,Entire condo,Entire home/apt,2,1 bath,1,$120.00 ,4,5,5,5,5,5,5,4.75
29795660,8297308,Family Erich,"Peter is a native of Amsterdam and Catherine is originally from New Zealand. We can provide all the help and information you need for an enjoyable stay in the beautiful city of Amsterdam!


",within a day,100%,93%,"['email', 'phone']",Bos en Lommer,Houseboat,Entire home/apt,2,1 bath,1,$200.00 ,9,5,4.89,5,4.89,5,4.89,4.78
17843664,34597903,Remke,"Ik woon sinds mijn studententijd in Amsterdam, en inmiddels werk ik er als verloskundige. Het is een wereldse stad, maar toch met een dorps gevoel. IJburg is een nieuwe wijk bij Amsterdam, met prachtige architectuur. Je hebt hier de voordelen van buitenaf wonen; water, vrij uitzicht, wind, natuur, maar ook de voordelen van de grote stad heel erg dichtbij. 
Ik en mijn 3 kinderen zijn niet altijd thuis, en graag maak ik het voor anderen mogelijk om mijn huis te huren en zo Amsterdam en IJburg te leren kennen. Perfect geschikt voor gezinnen door het aantal slaapplekken en de rustige ligging, maar ook zeer geschikt voor mensen zonder kinderen, die Amsterdam en omgeving willen verkennen.
Mede door mijn werk als verloskundige heb ik de stad tot in de puntjes leren kennen en deze kennis deel ik graag met anderen.",within a few hours,100%,92%,"['email', 'phone', 'work_email']",IJburg - Zeeburgereiland,Entire townhouse,Entire home/apt,4,2.5 baths,5,$275.00 ,61,4.89,4.89,4.9,4.92,4.9,4.68,4.78
820168156027649671,499650474,Esther & Erik,,within an hour,100%,99%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2,1 bath,1,$150.00 ,38,4.97,4.92,5,4.92,4.97,4.92,4.84
1174506,6428213,Roel,"I am a graphic designer and photographer with a love for food, film, old cars, typography, art and more food :-)",N/A,N/A,40%,"['email', 'phone']",De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1 bath,1,$120.00 ,45,4.95,4.98,4.82,5,5,4.91,4.93
